framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,32,0,128,1,float16,float16,0,14.97884
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,32,1,128,1,float16,float16,0,14.06778
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,32,4,128,1,float16,float16,0,15.408
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,32,8,128,1,float16,float16,0,15.49277
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,40,0,128,1,float16,float16,0,19.08314
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,40,1,128,1,float16,float16,0,17.56466
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,40,4,128,1,float16,float16,0,19.268069999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,40,8,128,1,float16,float16,0,19.38354
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,64,0,128,1,float16,float16,0,30.65542
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,64,1,128,1,float16,float16,0,28.15166
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,64,4,128,1,float16,float16,0,30.89126
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,4,8192,64,8,128,1,float16,float16,0,31.15375
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,8,0,128,1,float16,float16,0,0.06627
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,8,1,128,1,float16,float16,0,0.06395
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,8,4,128,1,float16,float16,0,0.06437999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,8,0,128,1,float16,float16,0,0.06513
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,16,0,128,1,float16,float16,0,0.08445
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,16,1,128,1,float16,float16,0,0.07905
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,16,4,128,1,float16,float16,0,0.08009999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,16,8,128,1,float16,float16,0,0.08101
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,32,0,128,1,float16,float16,0,0.12346
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,32,1,128,1,float16,float16,0,0.11019
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,32,4,128,1,float16,float16,0,0.11451
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,32,8,128,1,float16,float16,0,0.11079
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,40,0,128,1,float16,float16,0,0.13962
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,40,1,128,1,float16,float16,0,0.12473999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,40,4,128,1,float16,float16,0,0.1271
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,40,8,128,1,float16,float16,0,0.12569
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,64,0,128,1,float16,float16,0,0.19511
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,64,1,128,1,float16,float16,0,0.16888
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,64,4,128,1,float16,float16,0,0.17393
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,128,64,8,128,1,float16,float16,0,0.16852
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,8,0,128,1,float16,float16,0,0.08526
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,8,1,128,1,float16,float16,0,0.08378000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,8,4,128,1,float16,float16,0,0.08488
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,8,0,128,1,float16,float16,0,0.08577
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,16,0,128,1,float16,float16,0,0.11413
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,16,1,128,1,float16,float16,0,0.11989
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,16,4,128,1,float16,float16,0,0.11957999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,16,8,128,1,float16,float16,0,0.12204000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,32,0,128,1,float16,float16,0,0.16815
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,32,1,128,1,float16,float16,0,0.19338
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,32,4,128,1,float16,float16,0,0.19640000000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,32,8,128,1,float16,float16,0,0.19335
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,40,0,128,1,float16,float16,0,0.18518
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,40,1,128,1,float16,float16,0,0.22963
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,40,4,128,1,float16,float16,0,0.23123
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,40,8,128,1,float16,float16,0,0.23152
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,64,0,128,1,float16,float16,0,0.24943
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,64,1,128,1,float16,float16,0,0.33823000000000003
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,64,4,128,1,float16,float16,0,0.33844
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,256,64,8,128,1,float16,float16,0,0.33912
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,8,0,128,1,float16,float16,0,0.13991
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,8,1,128,1,float16,float16,0,0.14196999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,8,4,128,1,float16,float16,0,0.142
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,8,0,128,1,float16,float16,0,0.13948
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,16,0,128,1,float16,float16,0,0.21372
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,16,1,128,1,float16,float16,0,0.2364
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,16,4,128,1,float16,float16,0,0.23893
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,16,8,128,1,float16,float16,0,0.24215
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,32,0,128,1,float16,float16,0,0.34786
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,32,1,128,1,float16,float16,0,0.43833999999999995
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,32,4,128,1,float16,float16,0,0.43875
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,32,8,128,1,float16,float16,0,0.43562
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,40,0,128,1,float16,float16,0,0.46048
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,40,1,128,1,float16,float16,0,0.53143
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,40,4,128,1,float16,float16,0,0.53208
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,40,8,128,1,float16,float16,0,0.53236
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,64,0,128,1,float16,float16,0,0.70924
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,64,1,128,1,float16,float16,0,0.81556
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,64,4,128,1,float16,float16,0,0.82304
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,512,64,8,128,1,float16,float16,0,0.82994
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,8,0,128,1,float16,float16,0,0.28006
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,8,1,128,1,float16,float16,0,0.29849000000000003
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,8,4,128,1,float16,float16,0,0.29918
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,8,0,128,1,float16,float16,0,0.2818
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,16,0,128,1,float16,float16,0,0.50075
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,16,1,128,1,float16,float16,0,0.5439400000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,16,4,128,1,float16,float16,0,0.547
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,16,8,128,1,float16,float16,0,0.54657
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,32,0,128,1,float16,float16,0,0.9529500000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,32,1,128,1,float16,float16,0,1.0501800000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,32,4,128,1,float16,float16,0,1.06405
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,32,8,128,1,float16,float16,0,1.0602
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,40,0,128,1,float16,float16,0,1.1791800000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,40,1,128,1,float16,float16,0,1.30897
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,40,4,128,1,float16,float16,0,1.31601
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,40,8,128,1,float16,float16,0,1.31989
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,64,0,128,1,float16,float16,0,2.44044
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,64,1,128,1,float16,float16,0,2.15376
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,64,4,128,1,float16,float16,0,2.1673
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,1024,64,8,128,1,float16,float16,0,2.1686
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,8,0,128,1,float16,float16,0,0.696
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,8,1,128,1,float16,float16,0,0.7025
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,8,4,128,1,float16,float16,0,0.70731
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,8,0,128,1,float16,float16,0,0.69451
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,16,0,128,1,float16,float16,0,1.35697
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,16,1,128,1,float16,float16,0,1.37239
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,16,4,128,1,float16,float16,0,1.39117
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,16,8,128,1,float16,float16,0,1.39239
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,32,0,128,1,float16,float16,0,2.76721
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,32,1,128,1,float16,float16,0,2.8028299999999997
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,32,4,128,1,float16,float16,0,2.82063
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,32,8,128,1,float16,float16,0,2.8304699999999996
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,40,0,128,1,float16,float16,0,3.4633499999999997
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,40,1,128,1,float16,float16,0,3.58758
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,40,4,128,1,float16,float16,0,3.61317
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,40,8,128,1,float16,float16,0,3.60188
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,64,0,128,1,float16,float16,0,7.64607
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,64,1,128,1,float16,float16,0,5.82378
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,64,4,128,1,float16,float16,0,5.8622
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,2048,64,8,128,1,float16,float16,0,5.8731800000000005
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,8,0,128,1,float16,float16,0,2.17793
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,8,1,128,1,float16,float16,0,2.01757
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,8,4,128,1,float16,float16,0,2.13504
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,8,0,128,1,float16,float16,0,2.17944
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,16,0,128,1,float16,float16,0,4.34881
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,16,1,128,1,float16,float16,0,4.09851
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,16,4,128,1,float16,float16,0,4.353470000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,16,8,128,1,float16,float16,0,4.34517
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,32,0,128,1,float16,float16,0,8.96779
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,32,1,128,1,float16,float16,0,8.41262
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,32,4,128,1,float16,float16,0,8.84604
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,32,8,128,1,float16,float16,0,8.89641
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,40,0,128,1,float16,float16,0,11.04988
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,40,1,128,1,float16,float16,0,10.51312
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,40,4,128,1,float16,float16,0,11.04962
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,40,8,128,1,float16,float16,0,11.08169
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,64,0,128,1,float16,float16,0,26.23147
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,64,1,128,1,float16,float16,0,16.87584
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,64,4,128,1,float16,float16,0,17.7288
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,4096,64,8,128,1,float16,float16,0,17.80691
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,8,0,128,1,float16,float16,0,7.6472299999999995
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,8,1,128,1,float16,float16,0,6.90119
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,8,4,128,1,float16,float16,0,7.65475
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,8,0,128,1,float16,float16,0,7.65284
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,16,0,128,1,float16,float16,0,15.06661
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,16,1,128,1,float16,float16,0,14.03344
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,16,4,128,1,float16,float16,0,15.50637
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,16,8,128,1,float16,float16,0,15.44065
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,32,0,128,1,float16,float16,0,30.47907
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,32,1,128,1,float16,float16,0,28.15789
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,32,4,128,1,float16,float16,0,31.24268
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,32,8,128,1,float16,float16,0,31.32513
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,40,0,128,1,float16,float16,0,38.01081
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,40,1,128,1,float16,float16,0,35.18272
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,40,4,128,1,float16,float16,0,39.02069
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,40,8,128,1,float16,float16,0,39.09514
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,64,0,128,1,float16,float16,0,84.74678
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,64,1,128,1,float16,float16,0,56.29408
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,64,4,128,1,float16,float16,0,62.70143
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,8,8192,64,8,128,1,float16,float16,0,63.18879
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,8,0,128,1,float16,float16,0,0.08020000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,8,1,128,1,float16,float16,0,0.07961
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,8,4,128,1,float16,float16,0,0.08084000000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,8,0,128,1,float16,float16,0,0.08033
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,16,0,128,1,float16,float16,0,0.119
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,16,1,128,1,float16,float16,0,0.10906999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,16,4,128,1,float16,float16,0,0.11092
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,16,8,128,1,float16,float16,0,0.10969
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,32,0,128,1,float16,float16,0,0.19172999999999998
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,32,1,128,1,float16,float16,0,0.16909
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,32,4,128,1,float16,float16,0,0.1702
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,32,8,128,1,float16,float16,0,0.17008
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,40,0,128,1,float16,float16,0,0.22626
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,40,1,128,1,float16,float16,0,0.19958
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,40,4,128,1,float16,float16,0,0.20024
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,40,8,128,1,float16,float16,0,0.20012
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,64,0,128,1,float16,float16,0,0.33714999999999995
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,64,1,128,1,float16,float16,0,0.29101
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,64,4,128,1,float16,float16,0,0.29011000000000003
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,128,64,8,128,1,float16,float16,0,0.29093
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,8,0,128,1,float16,float16,0,0.10502
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,8,1,128,1,float16,float16,0,0.12334999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,8,4,128,1,float16,float16,0,0.12389
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,8,0,128,1,float16,float16,0,0.10565999999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,16,0,128,1,float16,float16,0,0.1546
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,16,1,128,1,float16,float16,0,0.19149000000000002
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,16,4,128,1,float16,float16,0,0.19459
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,16,8,128,1,float16,float16,0,0.19374
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,32,0,128,1,float16,float16,0,0.25014
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,32,1,128,1,float16,float16,0,0.34056000000000003
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,32,4,128,1,float16,float16,0,0.33982999999999997
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,32,8,128,1,float16,float16,0,0.34138999999999997
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,40,0,128,1,float16,float16,0,0.31927
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,40,1,128,1,float16,float16,0,0.41108
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,40,4,128,1,float16,float16,0,0.41157
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,40,8,128,1,float16,float16,0,0.41361000000000003
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,64,0,128,1,float16,float16,0,0.53787
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,64,1,128,1,float16,float16,0,0.62536
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,64,4,128,1,float16,float16,0,0.6355299999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,256,64,8,128,1,float16,float16,0,0.6350800000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,8,0,128,1,float16,float16,0,0.20779
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,8,1,128,1,float16,float16,0,0.23878
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,8,4,128,1,float16,float16,0,0.238
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,8,0,128,1,float16,float16,0,0.20788
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,16,0,128,1,float16,float16,0,0.34864
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,16,1,128,1,float16,float16,0,0.43057999999999996
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,16,4,128,1,float16,float16,0,0.43101999999999996
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,16,8,128,1,float16,float16,0,0.43228
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,32,0,128,1,float16,float16,0,0.6846
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,32,1,128,1,float16,float16,0,0.8206100000000001
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,32,4,128,1,float16,float16,0,0.8367899999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,32,8,128,1,float16,float16,0,0.83761
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,40,0,128,1,float16,float16,0,0.86852
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,40,1,128,1,float16,float16,0,1.0358399999999999
vllm-ascend,0.18.0,Ascend 910B,context_attention,vllm_ascend_flash_attn,16,512,40,4,128,1,float16,float16,0,1.03713
