framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.00991
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.009779999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.00982
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.009460000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.011519999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.01557
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.01769
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,12288,12288,0.022420000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,16384,16384,0.03487
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.009689999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.009810000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.009689999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.01043
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.01457
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.020649999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.024489999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,12288,12288,0.03105
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,16384,16384,0.055619999999999996
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.00994
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.00826
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.010060000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.011800000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.016829999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.02395
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.03512
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,12288,12288,0.05848
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,16384,16384,0.08247
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.00968
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.01089
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.013130000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.01685
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.03575
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.06733
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.07387
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,12288,12288,0.10917
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,16384,16384,0.15803999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.0099
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.01011
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.01577
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.030510000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.059090000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.10765999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.11706
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,12288,12288,0.17661000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,16384,16384,0.25643
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.00828
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.01036
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.01599
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.03315
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.06255
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.11127
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.12552
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,12288,12288,0.19265000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,16384,16384,0.27914
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.0095
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.011470000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.01716
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.04614
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.085
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.16258
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.17406
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,12288,12288,0.28063
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,16384,16384,0.40068
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,256,256,0.01087
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,512,512,0.01341
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,1024,1024,0.02605
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,2048,2048,0.06266
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,4096,4096,0.1177
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,7168,7168,0.23716
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,128,8192,8192,0.2577
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.0105
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.00888
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.00923
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.00931
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.012
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.01577
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.01925
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.023010000000000003
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,16384,16384,0.03696
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.00926
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.009460000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.00931
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.01073
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.01517
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.02111
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.02597
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.03199
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,16384,16384,0.05128
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.00687
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.00795
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.009269999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.01173
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.01681
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.023969999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.02957
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.03841
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,16384,16384,0.08151
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.008039999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.009550000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.011619999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.01662
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.02689
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.054509999999999996
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.06456
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.098
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,16384,16384,0.14742
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.00816
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.01116
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.01507
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.023739999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.05547
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.09803
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.11452
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.16723
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,16384,16384,0.27161
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.009689999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.013699999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.02104
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.045509999999999995
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.09126999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.16075
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.18515
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.27398
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,16384,16384,0.44010000000000005
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.0108
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.0149
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.02375
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.05547
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.1072
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.19052000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.21841999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.32703
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,16384,16384,0.5164099999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.01222
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.01808
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.03596
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.07413
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.1424
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.25511
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.29388
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,12288,12288,0.44138
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,256,256,0.01471
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,512,512,0.02244
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,1024,1024,0.052450000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,2048,2048,0.09991
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,4096,4096,0.19508
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,7168,7168,0.36141
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,256,8192,8192,0.41036
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.00932
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.00919
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.00939
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.01046
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.01461
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.02067
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.02411
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.03111
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,16384,16384,0.04933
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.00718
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.009349999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.00941
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.011970000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.01678
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.024730000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.02823
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.03903
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,16384,16384,0.05839
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.008539999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.00962
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.01199
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.01694
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.02233
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.0318
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.03890999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.05831
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,16384,16384,0.09878
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.00845
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.01115
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.01524
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.023870000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.036840000000000005
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.06448999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.08425
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.12454000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,16384,16384,0.19778
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.01838
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.01576
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.02045
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.039560000000000005
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.06989
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.15134
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.17658000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.25528
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,16384,16384,0.44187
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.01295
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.03037
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.03003
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.052950000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.14345
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.25111
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.28908
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.43067
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,16384,16384,0.73148
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.01586
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.02075
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.03334
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.08548
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.16892
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.29418
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.34268
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.50869
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,16384,16384,0.86273
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.0174
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.02574
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.04614
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.0932
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.18006
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.41217000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.48866000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,256,256,0.02159
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,512,512,0.032729999999999995
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,1024,1024,0.06066
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,2048,2048,0.16247
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,4096,4096,0.31135
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,7168,7168,0.5721
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,8192,8192,0.66325
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,512,12288,12288,0.99538
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,256,256,0.00711
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,512,512,0.008150000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,1024,1024,0.00941
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,2048,2048,0.011890000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,4096,4096,0.01684
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,7168,7168,0.023989999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,8192,8192,0.03197
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,12288,12288,0.03651
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,16384,16384,0.06494
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,256,256,0.00842
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,512,512,0.00941
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,1024,1024,0.012060000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,2048,2048,0.016989999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,4096,4096,0.02145
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,7168,7168,0.03191
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,8192,8192,0.039659999999999994
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,12288,12288,0.05173
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,16384,16384,0.08734
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,256,256,0.00859
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,512,512,0.01124
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,1024,1024,0.01517
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,2048,2048,0.022019999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,4096,4096,0.03711
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,7168,7168,0.05731
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,8192,8192,0.07189
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,12288,12288,0.10485
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,16384,16384,0.19875
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,256,256,0.01871
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,512,512,0.0148
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,1024,1024,0.02388
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,2048,2048,0.034570000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,4096,4096,0.06637
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,7168,7168,0.1165
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,8192,8192,0.14734
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,12288,12288,0.19463999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,16384,16384,0.31345
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,256,256,0.01584
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,512,512,0.02486
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,1024,1024,1024,0.03473
