OP State,Accelerator Core,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Average Duration(us),Op Type,Batch,Seq Len,Num Heads,Num KV Heads,Head Size
dynamic,AI_CORE,"16384,32,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,6921.51,attention_context,2,8192,32,1,128
dynamic,AI_CORE,"16384,32,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,7604.00,attention_context,2,8192,32,4,128
dynamic,AI_CORE,"16384,32,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,7651.17,attention_context,2,8192,32,8,128
dynamic,AI_CORE,"16384,40,128;16384,40,128;16384,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,9470.68,attention_context,2,8192,40,0,128
dynamic,AI_CORE,"16384,40,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,8722.33,attention_context,2,8192,40,1,128
dynamic,AI_CORE,"16384,40,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,9598.84,attention_context,2,8192,40,4,128
dynamic,AI_CORE,"16384,40,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,9606.57,attention_context,2,8192,40,8,128
dynamic,AI_CORE,"16384,64,128;16384,64,128;16384,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,15038.92,attention_context,2,8192,64,0,128
dynamic,AI_CORE,"16384,64,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,14090.78,attention_context,2,8192,64,1,128
dynamic,AI_CORE,"16384,64,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,15489.09,attention_context,2,8192,64,4,128
dynamic,AI_CORE,"16384,64,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,15556.62,attention_context,2,8192,64,8,128
dynamic,AI_CORE,"512,8,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,72.12,attention_context,4,128,8,0,128
dynamic,AI_CORE,"512,8,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,55.91,attention_context,4,128,8,1,128
dynamic,AI_CORE,"512,8,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,58.74,attention_context,4,128,8,4,128
dynamic,AI_CORE,"512,8,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,8,128",DT_BF16,ND,51.98,attention_context,4,128,8,8,128
dynamic,AI_CORE,"512,16,128;512,16,128;512,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,68.38,attention_context,4,128,16,0,128
dynamic,AI_CORE,"512,16,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,64.40,attention_context,4,128,16,1,128
dynamic,AI_CORE,"512,16,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,65.63,attention_context,4,128,16,4,128
dynamic,AI_CORE,"512,16,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,16,128",DT_BF16,ND,64.78,attention_context,4,128,16,8,128
dynamic,AI_CORE,"512,32,128;512,32,128;512,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,88.17,attention_context,4,128,32,0,128
dynamic,AI_CORE,"512,32,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,78.77,attention_context,4,128,32,1,128
dynamic,AI_CORE,"512,32,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,82.90,attention_context,4,128,32,4,128
dynamic,AI_CORE,"512,32,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,32,128",DT_BF16,ND,80.30,attention_context,4,128,32,8,128
dynamic,AI_CORE,"512,40,128;512,40,128;512,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,96.97,attention_context,4,128,40,0,128
dynamic,AI_CORE,"512,40,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,87.89,attention_context,4,128,40,1,128
dynamic,AI_CORE,"512,40,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,91.66,attention_context,4,128,40,4,128
dynamic,AI_CORE,"512,40,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,40,128",DT_BF16,ND,87.57,attention_context,4,128,40,8,128
dynamic,AI_CORE,"512,64,128;512,64,128;512,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,120.88,attention_context,4,128,64,0,128
dynamic,AI_CORE,"512,64,128;512,1,128;512,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,109.51,attention_context,4,128,64,1,128
dynamic,AI_CORE,"512,64,128;512,4,128;512,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,112.65,attention_context,4,128,64,4,128
dynamic,AI_CORE,"512,64,128;512,8,128;512,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"512,64,128",DT_BF16,ND,110.11,attention_context,4,128,64,8,128
dynamic,AI_CORE,"1024,8,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,65.83,attention_context,4,256,8,0,128
dynamic,AI_CORE,"1024,8,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,68.97,attention_context,4,256,8,1,128
dynamic,AI_CORE,"1024,8,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,70.18,attention_context,4,256,8,4,128
dynamic,AI_CORE,"1024,8,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,8,128",DT_BF16,ND,64.93,attention_context,4,256,8,8,128
dynamic,AI_CORE,"1024,16,128;1024,16,128;1024,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,91.00,attention_context,4,256,16,0,128
dynamic,AI_CORE,"1024,16,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,84.64,attention_context,4,256,16,1,128
dynamic,AI_CORE,"1024,16,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,86.99,attention_context,4,256,16,4,128
dynamic,AI_CORE,"1024,16,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,16,128",DT_BF16,ND,86.50,attention_context,4,256,16,8,128
dynamic,AI_CORE,"1024,32,128;1024,32,128;1024,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,120.31,attention_context,4,256,32,0,128
dynamic,AI_CORE,"1024,32,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,123.29,attention_context,4,256,32,1,128
dynamic,AI_CORE,"1024,32,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,124.92,attention_context,4,256,32,4,128
dynamic,AI_CORE,"1024,32,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,32,128",DT_BF16,ND,124.38,attention_context,4,256,32,8,128
dynamic,AI_CORE,"1024,40,128;1024,40,128;1024,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,130.77,attention_context,4,256,40,0,128
dynamic,AI_CORE,"1024,40,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,139.87,attention_context,4,256,40,1,128
dynamic,AI_CORE,"1024,40,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,144.97,attention_context,4,256,40,4,128
dynamic,AI_CORE,"1024,40,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,40,128",DT_BF16,ND,141.78,attention_context,4,256,40,8,128
dynamic,AI_CORE,"1024,64,128;1024,64,128;1024,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,159.92,attention_context,4,256,64,0,128
dynamic,AI_CORE,"1024,64,128;1024,1,128;1024,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,192.27,attention_context,4,256,64,1,128
dynamic,AI_CORE,"1024,64,128;1024,4,128;1024,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,197.59,attention_context,4,256,64,4,128
dynamic,AI_CORE,"1024,64,128;1024,8,128;1024,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"1024,64,128",DT_BF16,ND,193.71,attention_context,4,256,64,8,128
dynamic,AI_CORE,"2048,8,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,104.09,attention_context,4,512,8,0,128
dynamic,AI_CORE,"2048,8,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,94.87,attention_context,4,512,8,1,128
dynamic,AI_CORE,"2048,8,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,95.92,attention_context,4,512,8,4,128
dynamic,AI_CORE,"2048,8,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,8,128",DT_BF16,ND,103.06,attention_context,4,512,8,8,128
dynamic,AI_CORE,"2048,16,128;2048,16,128;2048,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,143.36,attention_context,4,512,16,0,128
dynamic,AI_CORE,"2048,16,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,145.38,attention_context,4,512,16,1,128
dynamic,AI_CORE,"2048,16,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,147.27,attention_context,4,512,16,4,128
dynamic,AI_CORE,"2048,16,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,16,128",DT_BF16,ND,149.13,attention_context,4,512,16,8,128
dynamic,AI_CORE,"2048,32,128;2048,32,128;2048,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,221.94,attention_context,4,512,32,0,128
dynamic,AI_CORE,"2048,32,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,245.24,attention_context,4,512,32,1,128
dynamic,AI_CORE,"2048,32,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,247.09,attention_context,4,512,32,4,128
dynamic,AI_CORE,"2048,32,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,32,128",DT_BF16,ND,248.02,attention_context,4,512,32,8,128
dynamic,AI_CORE,"2048,40,128;2048,40,128;2048,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,249.09,attention_context,4,512,40,0,128
dynamic,AI_CORE,"2048,40,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,295.06,attention_context,4,512,40,1,128
dynamic,AI_CORE,"2048,40,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,296.51,attention_context,4,512,40,4,128
dynamic,AI_CORE,"2048,40,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,40,128",DT_BF16,ND,294.83,attention_context,4,512,40,8,128
dynamic,AI_CORE,"2048,64,128;2048,64,128;2048,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,350.76,attention_context,4,512,64,0,128
dynamic,AI_CORE,"2048,64,128;2048,1,128;2048,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,434.90,attention_context,4,512,64,1,128
dynamic,AI_CORE,"2048,64,128;2048,4,128;2048,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,435.36,attention_context,4,512,64,4,128
dynamic,AI_CORE,"2048,64,128;2048,8,128;2048,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"2048,64,128",DT_BF16,ND,437.45,attention_context,4,512,64,8,128
dynamic,AI_CORE,"4096,8,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,189.95,attention_context,4,1024,8,0,128
dynamic,AI_CORE,"4096,8,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,173.45,attention_context,4,1024,8,1,128
dynamic,AI_CORE,"4096,8,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,175.48,attention_context,4,1024,8,4,128
dynamic,AI_CORE,"4096,8,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,8,128",DT_BF16,ND,189.23,attention_context,4,1024,8,8,128
dynamic,AI_CORE,"4096,16,128;4096,16,128;4096,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,281.55,attention_context,4,1024,16,0,128
dynamic,AI_CORE,"4096,16,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,300.51,attention_context,4,1024,16,1,128
dynamic,AI_CORE,"4096,16,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,301.90,attention_context,4,1024,16,4,128
dynamic,AI_CORE,"4096,16,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,16,128",DT_BF16,ND,302.86,attention_context,4,1024,16,8,128
dynamic,AI_CORE,"4096,32,128;4096,32,128;4096,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,478.03,attention_context,4,1024,32,0,128
dynamic,AI_CORE,"4096,32,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,548.23,attention_context,4,1024,32,1,128
dynamic,AI_CORE,"4096,32,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,551.18,attention_context,4,1024,32,4,128
dynamic,AI_CORE,"4096,32,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,32,128",DT_BF16,ND,554.20,attention_context,4,1024,32,8,128
dynamic,AI_CORE,"4096,40,128;4096,40,128;4096,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,605.27,attention_context,4,1024,40,0,128
dynamic,AI_CORE,"4096,40,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,669.69,attention_context,4,1024,40,1,128
dynamic,AI_CORE,"4096,40,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,672.71,attention_context,4,1024,40,4,128
dynamic,AI_CORE,"4096,40,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,40,128",DT_BF16,ND,675.76,attention_context,4,1024,40,8,128
dynamic,AI_CORE,"4096,64,128;4096,64,128;4096,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,966.19,attention_context,4,1024,64,0,128
dynamic,AI_CORE,"4096,64,128;4096,1,128;4096,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,1054.39,attention_context,4,1024,64,1,128
dynamic,AI_CORE,"4096,64,128;4096,4,128;4096,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,1053.45,attention_context,4,1024,64,4,128
dynamic,AI_CORE,"4096,64,128;4096,8,128;4096,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"4096,64,128",DT_BF16,ND,1061.35,attention_context,4,1024,64,8,128
dynamic,AI_CORE,"8192,8,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,385.78,attention_context,4,2048,8,0,128
dynamic,AI_CORE,"8192,8,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,378.28,attention_context,4,2048,8,1,128
dynamic,AI_CORE,"8192,8,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,382.46,attention_context,4,2048,8,4,128
dynamic,AI_CORE,"8192,8,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,8,128",DT_BF16,ND,386.26,attention_context,4,2048,8,8,128
dynamic,AI_CORE,"8192,16,128;8192,16,128;8192,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,700.49,attention_context,4,2048,16,0,128
dynamic,AI_CORE,"8192,16,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,708.61,attention_context,4,2048,16,1,128
dynamic,AI_CORE,"8192,16,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,714.19,attention_context,4,2048,16,4,128
dynamic,AI_CORE,"8192,16,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,16,128",DT_BF16,ND,714.79,attention_context,4,2048,16,8,128
dynamic,AI_CORE,"8192,32,128;8192,32,128;8192,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,1360.05,attention_context,4,2048,32,0,128
dynamic,AI_CORE,"8192,32,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,1372.55,attention_context,4,2048,32,1,128
dynamic,AI_CORE,"8192,32,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,1389.20,attention_context,4,2048,32,4,128
dynamic,AI_CORE,"8192,32,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,32,128",DT_BF16,ND,1387.24,attention_context,4,2048,32,8,128
dynamic,AI_CORE,"8192,40,128;8192,40,128;8192,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,1705.92,attention_context,4,2048,40,0,128
dynamic,AI_CORE,"8192,40,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,1704.92,attention_context,4,2048,40,1,128
dynamic,AI_CORE,"8192,40,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,1718.35,attention_context,4,2048,40,4,128
dynamic,AI_CORE,"8192,40,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,40,128",DT_BF16,ND,1726.54,attention_context,4,2048,40,8,128
dynamic,AI_CORE,"8192,64,128;8192,64,128;8192,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,2796.36,attention_context,4,2048,64,0,128
dynamic,AI_CORE,"8192,64,128;8192,1,128;8192,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,2802.07,attention_context,4,2048,64,1,128
dynamic,AI_CORE,"8192,64,128;8192,4,128;8192,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,2820.05,attention_context,4,2048,64,4,128
dynamic,AI_CORE,"8192,64,128;8192,8,128;8192,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8192,64,128",DT_BF16,ND,2835.81,attention_context,4,2048,64,8,128
dynamic,AI_CORE,"16384,8,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1084.21,attention_context,4,4096,8,0,128
dynamic,AI_CORE,"16384,8,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1025.04,attention_context,4,4096,8,1,128
dynamic,AI_CORE,"16384,8,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1073.95,attention_context,4,4096,8,4,128
dynamic,AI_CORE,"16384,8,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,8,128",DT_BF16,ND,1087.85,attention_context,4,4096,8,8,128
dynamic,AI_CORE,"16384,16,128;16384,16,128;16384,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,2171.56,attention_context,4,4096,16,0,128
dynamic,AI_CORE,"16384,16,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,2023.50,attention_context,4,4096,16,1,128
dynamic,AI_CORE,"16384,16,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,2150.82,attention_context,4,4096,16,4,128
dynamic,AI_CORE,"16384,16,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,16,128",DT_BF16,ND,2156.43,attention_context,4,4096,16,8,128
dynamic,AI_CORE,"16384,32,128;16384,32,128;16384,32,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,4314.57,attention_context,4,4096,32,0,128
dynamic,AI_CORE,"16384,32,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,4103.69,attention_context,4,4096,32,1,128
dynamic,AI_CORE,"16384,32,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,4316.26,attention_context,4,4096,32,4,128
dynamic,AI_CORE,"16384,32,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,32,128",DT_BF16,ND,4348.06,attention_context,4,4096,32,8,128
dynamic,AI_CORE,"16384,40,128;16384,40,128;16384,40,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,5529.03,attention_context,4,4096,40,0,128
dynamic,AI_CORE,"16384,40,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,5203.26,attention_context,4,4096,40,1,128
dynamic,AI_CORE,"16384,40,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,5491.28,attention_context,4,4096,40,4,128
dynamic,AI_CORE,"16384,40,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,40,128",DT_BF16,ND,5486.00,attention_context,4,4096,40,8,128
dynamic,AI_CORE,"16384,64,128;16384,64,128;16384,64,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,9125.27,attention_context,4,4096,64,0,128
dynamic,AI_CORE,"16384,64,128;16384,1,128;16384,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,8417.40,attention_context,4,4096,64,1,128
dynamic,AI_CORE,"16384,64,128;16384,4,128;16384,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,8863.86,attention_context,4,4096,64,4,128
dynamic,AI_CORE,"16384,64,128;16384,8,128;16384,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16384,64,128",DT_BF16,ND,8889.61,attention_context,4,4096,64,8,128
dynamic,AI_CORE,"32768,8,128;32768,8,128;32768,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32768,8,128",DT_BF16,ND,3755.36,attention_context,4,8192,8,0,128
dynamic,AI_CORE,"32768,8,128;32768,1,128;32768,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32768,8,128",DT_BF16,ND,3437.78,attention_context,4,8192,8,1,128
dynamic,AI_CORE,"32768,8,128;32768,4,128;32768,4,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32768,8,128",DT_BF16,ND,3775.09,attention_context,4,8192,8,4,128
dynamic,AI_CORE,"32768,8,128;32768,8,128;32768,8,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32768,8,128",DT_BF16,ND,3781.34,attention_context,4,8192,8,8,128
dynamic,AI_CORE,"32768,16,128;32768,16,128;32768,16,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32768,16,128",DT_BF16,ND,7538.89,attention_context,4,8192,16,0,128
dynamic,AI_CORE,"32768,16,128;32768,1,128;32768,1,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32768,16,128",DT_BF16,ND,6919.58,attention_context,4,8192,16,1,128
