OP State,Accelerator Core,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Average Duration(us),Quant Type,Num Tokens,Hidden Size,Intermediate Size,Num Experts,TopK,EP Size,Local Experts,Model
dynamic,AI_CORE,"2048,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"2048,3584",DT_BF16,ND,5016.13,bf16,2048,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"4096,3584;64,5120,3584",DT_BF16;DT_BF16,ND;ND,"4096,3584",DT_BF16,ND,8431.82,bf16,4096,3584,2560,64,8,1,64,qwen2-moe-57b
dynamic,AI_CORE,"1,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"1,2048",DT_BF16,ND,73.82,bf16,1,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"2,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"2,2048",DT_BF16,ND,54.22,bf16,2,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"4,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"4,2048",DT_BF16,ND,100.70,bf16,4,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"8,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"8,2048",DT_BF16,ND,132.84,bf16,8,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"16,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"16,2048",DT_BF16,ND,209.96,bf16,16,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"32,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"32,2048",DT_BF16,ND,273.32,bf16,32,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"64,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"64,2048",DT_BF16,ND,306.93,bf16,64,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"128,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"128,2048",DT_BF16,ND,322.29,bf16,128,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"256,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"256,2048",DT_BF16,ND,323.76,bf16,256,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"512,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"512,2048",DT_BF16,ND,337.13,bf16,512,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"1024,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"1024,2048",DT_BF16,ND,362.57,bf16,1024,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"2048,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"2048,2048",DT_BF16,ND,579.49,bf16,2048,2048,1024,128,8,4,32,qwen3-moe-30b
dynamic,AI_CORE,"4096,2048;32,2048,2048",DT_BF16;DT_BF16,ND;ND,"4096,2048",DT_BF16,ND,929.91,bf16,4096,2048,1024,128,8,4,32,qwen3-moe-30b
