OP State,Accelerator Core,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Average Duration(us),Op Type,Batch,Seq Len,Num Heads,Num KV Heads,Head Size
dynamic,AI_CORE,"8,64,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,64,128",DT_BF16,ND,125.00,attention_generation,8,8192,64,4,128
dynamic,AI_CORE,"8,64,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,64,128",DT_BF16,ND,318.87,attention_generation,8,8192,64,8,128
dynamic,AI_CORE,"8,8,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,8,128",DT_BF16,ND,486.47,attention_generation,8,16384,8,0,128
dynamic,AI_CORE,"8,8,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,8,128",DT_BF16,ND,84.48,attention_generation,8,16384,8,1,128
dynamic,AI_CORE,"8,8,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,8,128",DT_BF16,ND,363.48,attention_generation,8,16384,8,4,128
dynamic,AI_CORE,"8,8,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,8,128",DT_BF16,ND,487.20,attention_generation,8,16384,8,8,128
dynamic,AI_CORE,"8,16,128;1024,128,2048;1024,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,16,128",DT_BF16,ND,952.05,attention_generation,8,16384,16,0,128
dynamic,AI_CORE,"8,16,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,16,128",DT_BF16,ND,96.66,attention_generation,8,16384,16,1,128
dynamic,AI_CORE,"8,16,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,16,128",DT_BF16,ND,403.75,attention_generation,8,16384,16,4,128
dynamic,AI_CORE,"8,16,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,16,128",DT_BF16,ND,612.43,attention_generation,8,16384,16,8,128
dynamic,AI_CORE,"8,32,128;1024,128,4096;1024,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,32,128",DT_BF16,ND,1885.36,attention_generation,8,16384,32,0,128
dynamic,AI_CORE,"8,32,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,32,128",DT_BF16,ND,99.19,attention_generation,8,16384,32,1,128
dynamic,AI_CORE,"8,32,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,32,128",DT_BF16,ND,406.06,attention_generation,8,16384,32,4,128
dynamic,AI_CORE,"8,32,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,32,128",DT_BF16,ND,612.43,attention_generation,8,16384,32,8,128
dynamic,AI_CORE,"8,40,128;1024,128,5120;1024,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,40,128",DT_BF16,ND,2488.62,attention_generation,8,16384,40,0,128
dynamic,AI_CORE,"8,40,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,40,128",DT_BF16,ND,129.66,attention_generation,8,16384,40,1,128
dynamic,AI_CORE,"8,40,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,40,128",DT_BF16,ND,407.07,attention_generation,8,16384,40,4,128
dynamic,AI_CORE,"8,40,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,40,128",DT_BF16,ND,610.91,attention_generation,8,16384,40,8,128
dynamic,AI_CORE,"8,64,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,64,128",DT_BF16,ND,115.73,attention_generation,8,16384,64,1,128
dynamic,AI_CORE,"8,64,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,64,128",DT_BF16,ND,395.42,attention_generation,8,16384,64,4,128
dynamic,AI_CORE,"8,64,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"8,64,128",DT_BF16,ND,613.58,attention_generation,8,16384,64,8,128
dynamic,AI_CORE,"16,8,128;16,128,1024;16,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,66.76,attention_generation,16,128,8,0,128
dynamic,AI_CORE,"16,8,128;16,128,128;16,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,67.22,attention_generation,16,128,8,1,128
dynamic,AI_CORE,"16,8,128;16,128,512;16,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,65.65,attention_generation,16,128,8,4,128
dynamic,AI_CORE,"16,8,128;16,128,1024;16,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,66.52,attention_generation,16,128,8,8,128
dynamic,AI_CORE,"16,16,128;16,128,2048;16,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,69.82,attention_generation,16,128,16,0,128
dynamic,AI_CORE,"16,16,128;16,128,128;16,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,67.06,attention_generation,16,128,16,1,128
dynamic,AI_CORE,"16,16,128;16,128,512;16,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,66.75,attention_generation,16,128,16,4,128
dynamic,AI_CORE,"16,16,128;16,128,1024;16,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,64.76,attention_generation,16,128,16,8,128
dynamic,AI_CORE,"16,32,128;16,128,4096;16,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,86.38,attention_generation,16,128,32,0,128
dynamic,AI_CORE,"16,32,128;16,128,128;16,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,66.23,attention_generation,16,128,32,1,128
dynamic,AI_CORE,"16,32,128;16,128,512;16,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,67.31,attention_generation,16,128,32,4,128
dynamic,AI_CORE,"16,32,128;16,128,1024;16,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,66.74,attention_generation,16,128,32,8,128
dynamic,AI_CORE,"16,40,128;16,128,5120;16,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,96.89,attention_generation,16,128,40,0,128
dynamic,AI_CORE,"16,40,128;16,128,128;16,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,66.89,attention_generation,16,128,40,1,128
dynamic,AI_CORE,"16,40,128;16,128,512;16,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,66.64,attention_generation,16,128,40,4,128
dynamic,AI_CORE,"16,40,128;16,128,1024;16,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,66.13,attention_generation,16,128,40,8,128
dynamic,AI_CORE,"16,64,128;16,128,8192;16,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,127.74,attention_generation,16,128,64,0,128
dynamic,AI_CORE,"16,64,128;16,128,128;16,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,66.28,attention_generation,16,128,64,1,128
dynamic,AI_CORE,"16,64,128;16,128,512;16,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,69.47,attention_generation,16,128,64,4,128
dynamic,AI_CORE,"16,64,128;16,128,1024;16,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,66.95,attention_generation,16,128,64,8,128
dynamic,AI_CORE,"16,8,128;32,128,1024;32,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,69.14,attention_generation,16,256,8,0,128
dynamic,AI_CORE,"16,8,128;32,128,128;32,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,68.95,attention_generation,16,256,8,1,128
dynamic,AI_CORE,"16,8,128;32,128,512;32,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,68.38,attention_generation,16,256,8,4,128
dynamic,AI_CORE,"16,8,128;32,128,1024;32,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,66.52,attention_generation,16,256,8,8,128
dynamic,AI_CORE,"16,16,128;32,128,2048;32,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,73.33,attention_generation,16,256,16,0,128
dynamic,AI_CORE,"16,16,128;32,128,128;32,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,69.26,attention_generation,16,256,16,1,128
dynamic,AI_CORE,"16,16,128;32,128,512;32,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,68.24,attention_generation,16,256,16,4,128
dynamic,AI_CORE,"16,16,128;32,128,1024;32,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,69.69,attention_generation,16,256,16,8,128
dynamic,AI_CORE,"16,32,128;32,128,4096;32,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,89.64,attention_generation,16,256,32,0,128
dynamic,AI_CORE,"16,32,128;32,128,128;32,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,69.12,attention_generation,16,256,32,1,128
dynamic,AI_CORE,"16,32,128;32,128,512;32,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,67.61,attention_generation,16,256,32,4,128
dynamic,AI_CORE,"16,32,128;32,128,1024;32,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,67.77,attention_generation,16,256,32,8,128
dynamic,AI_CORE,"16,40,128;32,128,5120;32,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,100.04,attention_generation,16,256,40,0,128
dynamic,AI_CORE,"16,40,128;32,128,128;32,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,68.63,attention_generation,16,256,40,1,128
dynamic,AI_CORE,"16,40,128;32,128,512;32,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,69.42,attention_generation,16,256,40,4,128
dynamic,AI_CORE,"16,40,128;32,128,1024;32,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,68.20,attention_generation,16,256,40,8,128
dynamic,AI_CORE,"16,64,128;32,128,8192;32,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,131.83,attention_generation,16,256,64,0,128
dynamic,AI_CORE,"16,64,128;32,128,128;32,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,68.31,attention_generation,16,256,64,1,128
dynamic,AI_CORE,"16,64,128;32,128,512;32,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,67.86,attention_generation,16,256,64,4,128
dynamic,AI_CORE,"16,64,128;32,128,1024;32,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,67.42,attention_generation,16,256,64,8,128
dynamic,AI_CORE,"16,8,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,68.65,attention_generation,16,512,8,0,128
dynamic,AI_CORE,"16,8,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,67.83,attention_generation,16,512,8,1,128
dynamic,AI_CORE,"16,8,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,67.17,attention_generation,16,512,8,4,128
dynamic,AI_CORE,"16,8,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,66.71,attention_generation,16,512,8,8,128
dynamic,AI_CORE,"16,16,128;64,128,2048;64,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,73.07,attention_generation,16,512,16,0,128
dynamic,AI_CORE,"16,16,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,66.16,attention_generation,16,512,16,1,128
dynamic,AI_CORE,"16,16,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,66.67,attention_generation,16,512,16,4,128
dynamic,AI_CORE,"16,16,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,66.08,attention_generation,16,512,16,8,128
dynamic,AI_CORE,"16,32,128;64,128,4096;64,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,98.57,attention_generation,16,512,32,0,128
dynamic,AI_CORE,"16,32,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,65.28,attention_generation,16,512,32,1,128
dynamic,AI_CORE,"16,32,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,66.08,attention_generation,16,512,32,4,128
dynamic,AI_CORE,"16,32,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,65.93,attention_generation,16,512,32,8,128
dynamic,AI_CORE,"16,40,128;64,128,5120;64,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,111.65,attention_generation,16,512,40,0,128
dynamic,AI_CORE,"16,40,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,66.14,attention_generation,16,512,40,1,128
dynamic,AI_CORE,"16,40,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,66.10,attention_generation,16,512,40,4,128
dynamic,AI_CORE,"16,40,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,65.99,attention_generation,16,512,40,8,128
dynamic,AI_CORE,"16,64,128;64,128,8192;64,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,265.65,attention_generation,16,512,64,0,128
dynamic,AI_CORE,"16,64,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,66.68,attention_generation,16,512,64,1,128
dynamic,AI_CORE,"16,64,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,65.05,attention_generation,16,512,64,4,128
dynamic,AI_CORE,"16,64,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,67.57,attention_generation,16,512,64,8,128
dynamic,AI_CORE,"16,8,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,82.98,attention_generation,16,1024,8,0,128
dynamic,AI_CORE,"16,8,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,67.73,attention_generation,16,1024,8,1,128
dynamic,AI_CORE,"16,8,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,67.66,attention_generation,16,1024,8,4,128
dynamic,AI_CORE,"16,8,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,83.16,attention_generation,16,1024,8,8,128
dynamic,AI_CORE,"16,16,128;128,128,2048;128,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,111.15,attention_generation,16,1024,16,0,128
dynamic,AI_CORE,"16,16,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,63.82,attention_generation,16,1024,16,1,128
dynamic,AI_CORE,"16,16,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,57.10,attention_generation,16,1024,16,4,128
dynamic,AI_CORE,"16,16,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,74.71,attention_generation,16,1024,16,8,128
dynamic,AI_CORE,"16,32,128;128,128,4096;128,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,259.60,attention_generation,16,1024,32,0,128
dynamic,AI_CORE,"16,32,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,57.99,attention_generation,16,1024,32,1,128
dynamic,AI_CORE,"16,32,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,57.89,attention_generation,16,1024,32,4,128
dynamic,AI_CORE,"16,32,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,75.19,attention_generation,16,1024,32,8,128
dynamic,AI_CORE,"16,40,128;128,128,5120;128,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,329.55,attention_generation,16,1024,40,0,128
dynamic,AI_CORE,"16,40,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,43.47,attention_generation,16,1024,40,1,128
dynamic,AI_CORE,"16,40,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,66.38,attention_generation,16,1024,40,4,128
dynamic,AI_CORE,"16,40,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,75.62,attention_generation,16,1024,40,8,128
dynamic,AI_CORE,"16,64,128;128,128,8192;128,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,539.01,attention_generation,16,1024,64,0,128
dynamic,AI_CORE,"16,64,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,67.35,attention_generation,16,1024,64,1,128
dynamic,AI_CORE,"16,64,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,66.80,attention_generation,16,1024,64,4,128
dynamic,AI_CORE,"16,64,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,76.39,attention_generation,16,1024,64,8,128
dynamic,AI_CORE,"16,8,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,104.31,attention_generation,16,2048,8,0,128
dynamic,AI_CORE,"16,8,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,66.72,attention_generation,16,2048,8,1,128
dynamic,AI_CORE,"16,8,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,75.56,attention_generation,16,2048,8,4,128
dynamic,AI_CORE,"16,8,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,104.04,attention_generation,16,2048,8,8,128
dynamic,AI_CORE,"16,16,128;256,128,2048;256,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,250.26,attention_generation,16,2048,16,0,128
dynamic,AI_CORE,"16,16,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,66.94,attention_generation,16,2048,16,1,128
dynamic,AI_CORE,"16,16,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,78.50,attention_generation,16,2048,16,4,128
dynamic,AI_CORE,"16,16,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,107.35,attention_generation,16,2048,16,8,128
dynamic,AI_CORE,"16,32,128;256,128,4096;256,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,489.47,attention_generation,16,2048,32,0,128
dynamic,AI_CORE,"16,32,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,67.17,attention_generation,16,2048,32,1,128
dynamic,AI_CORE,"16,32,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,76.33,attention_generation,16,2048,32,4,128
dynamic,AI_CORE,"16,32,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,108.91,attention_generation,16,2048,32,8,128
dynamic,AI_CORE,"16,40,128;256,128,5120;256,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,632.13,attention_generation,16,2048,40,0,128
dynamic,AI_CORE,"16,40,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,65.33,attention_generation,16,2048,40,1,128
dynamic,AI_CORE,"16,40,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,77.98,attention_generation,16,2048,40,4,128
dynamic,AI_CORE,"16,40,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,109.20,attention_generation,16,2048,40,8,128
dynamic,AI_CORE,"16,64,128;256,128,8192;256,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,1088.27,attention_generation,16,2048,64,0,128
dynamic,AI_CORE,"16,64,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,52.84,attention_generation,16,2048,64,1,128
dynamic,AI_CORE,"16,64,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,77.24,attention_generation,16,2048,64,4,128
dynamic,AI_CORE,"16,64,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,109.53,attention_generation,16,2048,64,8,128
dynamic,AI_CORE,"16,8,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,253.07,attention_generation,16,4096,8,0,128
dynamic,AI_CORE,"16,8,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,66.25,attention_generation,16,4096,8,1,128
dynamic,AI_CORE,"16,8,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,106.78,attention_generation,16,4096,8,4,128
dynamic,AI_CORE,"16,8,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,8,128",DT_BF16,ND,253.07,attention_generation,16,4096,8,8,128
dynamic,AI_CORE,"16,16,128;512,128,2048;512,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,483.33,attention_generation,16,4096,16,0,128
dynamic,AI_CORE,"16,16,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,56.18,attention_generation,16,4096,16,1,128
dynamic,AI_CORE,"16,16,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,108.86,attention_generation,16,4096,16,4,128
dynamic,AI_CORE,"16,16,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,16,128",DT_BF16,ND,327.17,attention_generation,16,4096,16,8,128
dynamic,AI_CORE,"16,32,128;512,128,4096;512,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,956.75,attention_generation,16,4096,32,0,128
dynamic,AI_CORE,"16,32,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,57.12,attention_generation,16,4096,32,1,128
dynamic,AI_CORE,"16,32,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,107.31,attention_generation,16,4096,32,4,128
dynamic,AI_CORE,"16,32,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,32,128",DT_BF16,ND,326.86,attention_generation,16,4096,32,8,128
dynamic,AI_CORE,"16,40,128;512,128,5120;512,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,1253.05,attention_generation,16,4096,40,0,128
dynamic,AI_CORE,"16,40,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,57.98,attention_generation,16,4096,40,1,128
dynamic,AI_CORE,"16,40,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,112.62,attention_generation,16,4096,40,4,128
dynamic,AI_CORE,"16,40,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,40,128",DT_BF16,ND,330.82,attention_generation,16,4096,40,8,128
dynamic,AI_CORE,"16,64,128;512,128,8192;512,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,2261.45,attention_generation,16,4096,64,0,128
dynamic,AI_CORE,"16,64,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"16,64,128",DT_BF16,ND,61.20,attention_generation,16,4096,64,1,128
