run,phase,isl,tp,dp,ep,rank,op_type,input_shapes,count,min_us,avg_us,median_us,max_us
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,AscendQuantV2,"3,2048;2048;2048",3950,7.18,10.45,10.08,18.12
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,AscendQuantV2,"3,4096;4096;4096",3950,10.38,12.14,11.98,18.86
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,AscendQuantV2Aicore,"3,2048;2048;2048",50,10.68,11.12,11.09,11.96
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,AscendQuantV2Aicore,"3,4096;4096;4096",50,10.84,11.94,11.96,12.50
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,BroadcastTo,1;1,150,1.24,1.50,1.50,1.78
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,BroadcastTo,;1,50,1.10,1.26,1.25,1.44
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,1,700,1.06,1.39,1.38,2.06
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,"1,1",50,1.24,1.40,1.40,1.70
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,"1,154880",100,2.64,5.82,6.06,8.82
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,"1,2",50,1.50,1.61,1.58,1.84
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,"1,3",100,1.10,1.40,1.40,1.98
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,"1,8",3800,1.04,1.22,1.20,5.42
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,2,100,79.90,110.75,108.92,164.24
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,"2,154880",50,7.86,8.47,8.43,9.72
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,3,650,1.08,1.34,1.32,1.92
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Cast,"3,128",7900,1.08,1.30,1.28,5.60
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,CastAiCore,"1,8",50,1.10,1.18,1.17,1.36
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,CastAiCore,3,250,1.14,1.50,1.48,2.06
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,CastAiCore,"3,128",100,1.20,1.37,1.36,1.90
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ClipByValueV2,1;;,50,4.78,5.24,5.25,5.74
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ConcatD,"3,6144;3,6144",100,2.62,2.86,2.84,3.22
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,DSARandomUniform,N/A,150,1.10,11.20,15.66,23.16
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,DispatchFFNCombine,"1,6144;8,6144,4096;8,2048,6144;1,8;32768;49152;1,8",3750,206.04,299.24,270.24,82238.94
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,DynamicQuant,"3,3072",150,3.56,4.42,3.98,7.62
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,DynamicQuant,"3,512",3850,3.42,10.86,6.05,324.28
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,DynamicQuant,"3,6144",3850,5.04,16.37,15.94,438.82
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Equal,1;,50,1.86,2.03,2.02,2.28
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Equal,"3,1;",100,1.76,1.91,1.90,2.20
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Fill,1;,650,1.18,1.59,1.58,2.28
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Fill,2;,50,1.44,1.55,1.54,1.70
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,FloorDiv,1;,50,35.12,51.76,48.58,87.74
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,FloorMod,1;1,50,2.16,2.34,2.32,2.80
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GatherElementsV2,"1,1584;1,1",50,3.30,3.48,3.46,3.74
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GatherElementsV2,"1,3;1,1",50,4.08,4.44,4.40,5.08
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GatherV2,"38720,6144;3;1",100,2.66,2.91,2.88,3.42
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GatherV2AiCore,"38720,6144;3;1",50,2.86,3.10,3.07,3.46
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Greater,1;,50,2.96,3.43,3.43,3.80
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GreaterEqual,"1,154880;",100,7.56,10.45,8.72,63.00
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GreaterEqual,1;,100,2.64,3.02,2.96,3.60
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GreaterEqual,3;,150,2.60,3.13,3.10,3.64
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GroupedMatmul,"6656,2048;8,2048,6144;;8,6144;;;;8;6656",100,36.10,49.52,47.02,74.84
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,GroupedMatmulSwigluQuant,"6656,6144;8,128,384,16,32;8,4096;6656;8",100,78.36,111.04,105.84,158.64
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,1;1;1;1,50,8.66,9.45,9.13,16.02
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,"202752,64;1;2;3",300,6.76,8.67,8.55,17.40
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,272;1;1;1,100,9.24,10.23,9.89,17.42
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,2;1;1;2,50,6.76,7.86,7.90,9.08
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,"3,154880;1;2;1",50,11.16,11.55,11.28,18.06
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,"3,154880;1;2;2",50,15.16,15.52,15.28,21.82
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,"3,6144;1;2;1",150,7.04,9.07,9.12,15.76
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,"3,6144;1;2;3",100,9.40,9.96,9.85,16.92
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,340;1;1;3,150,6.76,9.19,9.23,17.50
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Index,3;1;1;2,50,9.98,10.42,10.24,17.54
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,IndexFill,"1,3;;",50,21.92,24.85,24.68,27.90
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,IndexPutV2,272;1;1;1;1,50,8.34,8.96,8.76,13.40
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LayerNormV3,"3,128;128;128",3950,4.34,5.46,5.34,10.54
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LayerNormV3WithImplMode,"3,128;128;128",50,5.96,6.78,6.75,7.54
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Less,"1,3;",50,2.52,2.73,2.71,3.12
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Less,3;,100,2.20,2.51,2.52,2.86
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LessAiCore,3;,50,2.52,2.99,3.00,3.42
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LightningIndexer,"3,32,128;1765,128,1,128;3,32;1;1;1,1584",4000,28.24,33.08,32.98,39.70
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LinearIndex,1;1,50,1.90,2.05,2.02,2.44
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LinearIndex,2;1,50,1.64,1.77,1.76,1.96
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Log,"1,154880",100,5.90,9.49,8.51,51.82
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LogicalAnd,"1,3;1,3",50,1.46,1.64,1.62,1.96
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LogicalAnd,3;3,100,1.24,1.52,1.54,1.84
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LogicalAndAiCore,3;3,50,1.50,1.77,1.74,2.06
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LogicalNot,3,100,1.42,1.52,1.50,1.76
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,LogicalNotAiCore,3,50,1.52,1.72,1.70,1.98
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MaskedFill,"1,154880;1,154880;",100,8.98,14.20,13.67,33.44
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MaskedFill,1;1;,100,1.44,1.63,1.62,2.04
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MaskedFill,"3,6144;3,1;",100,13.74,16.24,15.57,25.50
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MaskedFillAiCore,"3,6144;3,1;",50,14.06,14.46,14.45,15.10
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulCommon,"3,6144;128,6144",50,15.24,15.61,15.57,16.22
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulCommon,"3,6144;256,6144",50,9.54,10.06,10.03,10.82
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulCommon,"3,6144;32,6144",50,12.66,12.92,12.84,13.36
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulV2,"1,6144;38720,6144",100,387.92,397.46,397.83,405.90
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulV2,"3,12288;6144,12288",100,124.62,161.91,162.41,199.88
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulV2,"3,6144;128,6144",3950,13.54,14.35,14.18,26.30
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulV2,"3,6144;256,6144",3800,8.40,10.18,10.32,11.62
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulV2,"3,6144;32,6144",3950,11.86,12.65,12.60,20.50
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulV2,"3,6144;38720,6144",50,392.00,396.41,396.36,402.58
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MatMulV2,"3,6144;6144,6144",100,62.54,66.51,66.23,70.52
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MemSet,N/A,7600,5.36,11.13,15.29,23.70
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MoeDistributeCombineV2,"6656,6144;1,8;851968;256;1,8;1;;;;;6656;;;;;;;",100,26.76,75.86,73.48,171.14
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MoeDistributeDispatchV2,"1,6144;1,8;;;;;",100,45.28,74.85,56.67,435.42
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MoeGatingTopK,"1,256;256",3850,3.38,3.96,3.76,7.20
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Mul,"1,154880;",100,6.86,8.31,7.31,29.04
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Mul,1;,50,1.50,1.67,1.64,1.96
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Mul,3;,100,1.74,1.94,1.94,2.24
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Mul,3;3,100,1.92,2.25,2.26,2.76
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MulAiCore,3;,50,1.70,2.11,2.12,2.46
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,MulAiCore,3;3,50,2.10,2.42,2.39,2.94
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Neg,"1,154880",100,6.70,11.83,9.60,62.42
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,NotEqual,"1,3;",50,1.68,1.84,1.84,2.00
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,NotEqual,1;,50,2.34,2.68,2.61,3.18
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,PadV3,"3,256;4;",3800,2.30,2.65,2.62,4.76
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,PadV3,"3,6144;4;",3800,14.96,17.94,16.90,42.48
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,PadV3AiCore,"3,256;4;",50,2.62,3.03,2.81,5.18
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,PadV3AiCore,"3,6144;4;",50,17.66,19.85,18.35,34.28
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,PadV3AiCore,N/A,100,5.38,10.83,12.48,16.04
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,QuantBatchMatmulV3,"3,2048;128,128,16,32;4096;4096",4000,18.60,19.94,19.90,28.48
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,QuantBatchMatmulV3,"3,3072;192,192,16,32;6144;3",150,23.74,26.38,26.84,29.60
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,QuantBatchMatmulV3,"3,4096;192,256,16,32;6144;6144",4000,28.72,31.44,31.22,38.34
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,QuantBatchMatmulV3,"3,512;192,32,16,32;6144;3",3850,12.60,256.30,271.04,6733.62
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,QuantBatchMatmulV3,"3,6144;192,384,16,32;6144;3",150,38.28,40.18,40.26,45.62
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,QuantBatchMatmulV3,"3,6144;32,384,16,32;1024;3",3850,15.80,29.05,27.32,170.18
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,RealDiv,"1,154880;1,1",50,7.98,8.19,8.18,8.42
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,RealDiv,"1,154880;1,154880",50,7.72,8.31,7.98,12.76
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,RealDiv,"2,154880;2,1",50,13.04,13.74,13.47,18.08
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ReduceSum,"1,3;1",50,3.42,3.75,3.78,4.16
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,RmsNorm,"1,6144;6144",100,3.14,3.29,3.28,3.54
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,RmsNorm,"3,6144;6144",350,3.50,4.55,4.78,5.38
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ScatterElementsV2,340;1;1,50,2.46,2.87,2.84,3.34
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ScatterElementsV2,340;2;2,50,2.06,2.26,2.24,2.60
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ScatterNdUpdate,"225920,128;3,1;3,128",800,13.52,14.12,14.08,17.40
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ScatterNdUpdateAiCore,"225920,128;3,1;3,128",3200,6.62,14.12,14.00,18.10
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SelectV2,1;1;1,50,1.84,2.02,2.00,2.38
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SelectV2,1;;1,100,1.50,1.82,1.82,2.34
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SelectV2,"3,1;;3,6144",100,15.84,16.72,16.58,20.06
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Slice,"202752,128;2;2",300,24.42,32.33,25.92,50.62
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SoftmaxV2,"1,154880",50,44.86,45.21,45.22,45.82
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SoftmaxV2,"2,154880",50,45.30,46.28,46.28,47.56
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Sort,"1,154880",50,230.56,233.30,233.39,235.86
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Sort,"2,154880",50,234.52,236.50,236.45,238.94
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SparseFlashAttention,"3,16,512;1765,128,1,512;1765,128,1,512;3,1,2048;1,1584;1;1;3,16,64;1765,128,1,64",4000,83.52,88.68,87.98,117.64
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Sub,1;,50,2.24,2.41,2.40,2.62
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Sub,3;3,100,1.84,2.21,2.25,3.18
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SubAiCore,3;3,50,2.22,2.93,2.96,3.32
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SwiGlu,"3,1024",3850,2.98,3.90,3.38,22.88
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,SwiGlu,"3,6144",150,3.64,4.11,3.82,8.20
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,TensorMove,"2,154880",50,8.92,9.54,9.54,10.30
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,Transpose,"4,3,38720;3",50,11.30,12.83,12.94,14.52
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,ZerosLike,"2,1",50,1.68,1.87,1.85,2.34
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,_triton_rope_siso,"3,1,128;3,64;3,64",100,2.02,2.17,2.14,2.60
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,_triton_rope_siso,"3,32,128;3,64;3,64",100,3.70,3.90,3.86,4.34
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,_triton_rope_siso_0,N/A,3900,1.76,2.16,2.14,7.34
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,_triton_rope_siso_1,N/A,3900,3.48,3.72,3.66,11.82
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,batch_matmul_transpose,N/A,100,9.26,10.04,10.00,11.24
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,batch_matmul_transpose_0,N/A,3900,9.00,10.83,11.00,22.02
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,expand_kernel,1;1,100,1.30,1.52,1.51,1.88
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,hcom_allGather_,N/A,8000,6.22,11.66,11.22,72.66
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,hcom_allReduce_,N/A,16400,4.20,11.49,8.42,854.80
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,mla_preprocess,N/A,100,61.58,64.76,62.78,77.50
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,mla_preprocess_0_mix_aic,N/A,3900,59.66,64.87,63.66,79.26
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,muls_add_kernel,"3,6144;3,6144",100,2.82,3.02,3.02,3.28
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,muls_add_kernel_1,N/A,3750,2.54,2.80,2.78,3.52
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,prepare_inputs_padded_kernel,1;1;2,50,3.28,3.42,3.40,3.74
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,rejection_random_sample_kernel,"1;2;2,154880;1,1",50,1.88,2.25,2.25,2.58
dp0_pp0_tp0_dcp0_ep0_rank0_decode-2500,decode,2500,0,0,0,0,sample_recovered_tokens_kernel,"1;2;2,154880",50,53.78,54.49,54.46,55.04
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Add,"1,154880;",6,8.62,11.61,9.61,22.64
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Add,"114,6144;114,6144",79,4.34,10.63,10.62,17.40
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Add,1365;,1,1.52,1.52,1.52,1.52
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Add,1;,18,1.40,1.56,1.52,1.82
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Add,1;1,6,1.20,1.39,1.35,1.78
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Add,"256,6144;256,6144",553,6.20,12.30,12.20,19.00
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Add,608;,1,1.60,1.60,1.60,1.60
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,AddRmsNormBias,"114,6144;114,6144;6144;6144",158,12.24,14.96,15.06,18.84
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,AddRmsNormBias,"256,6144;256,6144;6144;6144",1106,17.36,22.75,22.78,27.98
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,ApplyTopKTopPCustom,"1,154880;1,154880;1;",6,262.22,646.13,824.62,851.84
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,ArgMaxV2,"1,154880;",18,19.02,19.71,19.87,20.16
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,ArgMaxV2,"1365,154880;",2,731.53,732.25,732.25,732.96
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,ArgMaxV2,"608,154880;",2,344.43,345.12,345.12,345.81
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,AsStrided,4194304;3;3;1,480,14.78,16.34,16.06,22.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,AscendQuantV2,"256,2048;2048;2048",960,13.18,15.99,15.86,25.74
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,AscendQuantV2,"256,6144;6144;6144",480,17.98,19.47,19.16,27.18
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,AscendQuantV2,"4096,1024;1024;1024",480,29.58,30.77,30.56,37.54
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,BatchMatMulV2,"64,256,192;64,192,512",480,29.42,36.48,36.34,43.78
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,BroadcastTo,1;1,22,1.34,1.56,1.52,2.20
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,BroadcastTo,;1,6,1.26,1.36,1.32,1.60
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Cast,1,88,1.12,1.45,1.40,2.04
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Cast,"1,1",18,1.14,1.43,1.38,2.02
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Cast,"1,154880",6,7.88,8.06,8.08,8.20
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Cast,"114,8",75,1.16,1.73,1.44,4.10
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Cast,1365,4,1.44,1.77,1.71,2.22
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-10k,prefill,10k,0,0,0,0,Cast,1813,2,1.94,1.96,1.96,1.98
