family,sub_op,npu_op_type,input_shapes,runs_seen,total_calls,total_ms,min_us,avg_us,median_us
Other,AscendQuantV2Aicore,AscendQuantV2Aicore,"21,2048;2048;2048",1,4,0.0,10.92,11.03,10.97
Other,AscendQuantV2Aicore,AscendQuantV2Aicore,"21,4096;4096;4096",1,4,0.0,9.86,10.04,9.97
Other,AscendQuantV2Aicore,AscendQuantV2Aicore,"15,2048;2048;2048",1,2,0.0,17.46,17.58,17.52
Other,AscendQuantV2Aicore,AscendQuantV2Aicore,"15,4096;4096;4096",1,2,0.0,9.86,9.98,9.92
Other,AscendQuantV2Aicore,AscendQuantV2Aicore,"12,2048;2048;2048",1,1,0.0,18.04,18.04,18.04
Other,AscendQuantV2Aicore,AscendQuantV2Aicore,"12,4096;4096;4096",1,1,0.0,10.70,10.70,10.70
Other,BatchMatMulV2,BatchMatMulV2,"64,256,192;64,192,512",6,2080,75.6,28.58,36.34,32.67
Other,BatchMatMulV2,BatchMatMulV2,"64,114,192;64,192,512",1,80,2.3,20.74,29.12,25.05
Other,BroadcastTo,BroadcastTo,1;1,11,876,1.3,1.24,1.47,1.43
Other,BroadcastTo,BroadcastTo,;1,11,255,0.4,1.10,1.47,1.33
Other,CastAiCore,CastAiCore,3,3,545,0.8,1.08,1.45,1.26
Other,CastAiCore,CastAiCore,9,2,235,0.3,1.10,1.35,1.21
Other,CastAiCore,CastAiCore,6,2,230,0.3,1.08,1.48,1.39
Other,CastAiCore,CastAiCore,"3,128",3,218,0.3,1.20,1.39,1.31
Other,CastAiCore,CastAiCore,"1,8",3,109,0.1,1.10,1.20,1.17
Other,CastAiCore,CastAiCore,27,1,95,0.1,1.20,1.47,1.33
Other,CastAiCore,CastAiCore,"9,128",2,94,0.1,1.28,1.44,1.32
Other,CastAiCore,CastAiCore,"6,128",2,92,0.1,1.22,1.40,1.27
Other,CastAiCore,CastAiCore,"2,8",2,46,0.1,1.12,1.80,1.45
Other,CastAiCore,CastAiCore,"27,128",1,38,0.1,1.68,1.81,1.74
Other,CastAiCore,CastAiCore,21,1,20,0.0,1.28,1.66,1.46
Other,CastAiCore,CastAiCore,"7,8",1,19,0.0,1.14,1.36,1.23
Other,CastAiCore,CastAiCore,15,1,10,0.0,1.12,1.31,1.21
Other,CastAiCore,CastAiCore,"21,128",1,8,0.0,1.56,1.61,1.58
Other,CastAiCore,CastAiCore,12,1,5,0.0,1.40,1.52,1.46
Other,CastAiCore,CastAiCore,"15,128",1,4,0.0,1.42,1.45,1.44
Other,CastAiCore,CastAiCore,"6,8",1,4,0.0,1.22,1.26,1.25
Other,CastAiCore,CastAiCore,"12,128",1,2,0.0,1.52,1.55,1.54
Other,CastAiCore,CastAiCore,"4,8",1,2,0.0,1.22,1.27,1.25
Other,CastAiCore,CastAiCore,"3,8",1,1,0.0,1.20,1.20,1.20
Other,ClipByValueV2,ClipByValueV2,1;;,7,131,0.7,4.54,5.14,4.77
Other,ClipByValueV2,ClipByValueV2,3;;,2,47,0.3,5.02,5.39,5.16
Other,ClipByValueV2,ClipByValueV2,2;;,2,46,0.3,4.94,5.47,5.27
Other,ClipByValueV2,ClipByValueV2,8;;,1,19,0.1,4.84,5.36,5.10
Other,ClipByValueV2,ClipByValueV2,5;;,3,5,0.0,5.10,5.34,5.31
Other,ClipByValueV2,ClipByValueV2,6;;,2,3,0.0,5.26,5.31,5.32
Other,ClipByValueV2,ClipByValueV2,4;;,2,2,0.0,4.98,5.19,5.19
Other,ClipByValueV2,ClipByValueV2,7;;,1,2,0.0,5.18,5.24,5.21
Other,Cumsum,Cumsum,8;1,6,76,5.2,42.02,68.30,57.27
Other,DSARandomUniform,DSARandomUniform,N/A,11,711,17.5,1.10,24.61,15.66
Other,Equal,Equal,"3,1;",3,218,0.4,1.68,1.91,1.82
Other,Equal,Equal,1;,3,109,0.2,1.72,1.99,1.90
Other,Equal,Equal,"9,1;",2,94,0.2,1.74,1.93,1.87
Other,Equal,Equal,"6,1;",2,92,0.2,1.72,1.93,1.87
Other,Equal,Equal,"256,1;",6,72,0.1,1.68,1.98,1.89
Other,Equal,Equal,3;,2,47,0.1,1.98,2.15,2.00
Other,Equal,Equal,2;,2,46,0.1,1.82,2.07,1.88
Other,Equal,Equal,"24,1;",1,38,0.1,1.72,1.94,1.80
Other,Equal,Equal,8;,1,19,0.0,2.08,2.27,2.18
Other,Equal,Equal,"114,1;",2,4,0.0,1.82,1.88,1.87
Other,Equal,Equal,"15,1;",1,4,0.0,1.78,1.84,1.81
Other,Equal,Equal,"18,1;",1,4,0.0,1.84,1.91,1.85
Other,Equal,Equal,"21,1;",1,4,0.0,1.96,2.08,2.00
Other,Equal,Equal,"12,1;",1,2,0.0,1.68,1.80,1.74
Other,Equal,Equal,5;,1,2,0.0,2.14,2.15,2.15
Other,Equal,Equal,6;,1,2,0.0,2.08,2.13,2.10
Other,Equal,Equal,7;,1,2,0.0,2.00,2.08,2.04
Other,Equal,Equal,4;,1,1,0.0,2.02,2.02,2.02
Other,Fill,Fill,1;,11,3646,5.7,1.12,1.57,1.28
Other,Fill,Fill,2;,9,1129,9.4,1.42,8.35,1.55
Other,FloorDiv,FloorDiv,1;,7,131,7.8,33.30,59.65,84.29
Other,FloorDiv,FloorDiv,3;,2,47,2.5,37.64,53.62,50.75
Other,FloorDiv,FloorDiv,2;,2,46,1.9,30.08,41.35,43.51
Other,FloorDiv,FloorDiv,8;,1,19,0.7,30.32,36.64,32.64
Other,FloorDiv,FloorDiv,5;,3,5,0.5,50.96,108.88,121.62
Other,FloorDiv,FloorDiv,6;,2,3,0.3,61.18,88.09,94.43
Other,FloorDiv,FloorDiv,4;,2,2,0.2,62.08,85.18,85.18
Other,FloorDiv,FloorDiv,7;,1,2,0.1,52.48,68.29,60.39
Other,FloorMod,FloorMod,1;1,7,131,0.3,2.16,2.44,2.41
Other,FloorMod,FloorMod,3;3,2,47,0.1,2.28,2.41,2.35
Other,FloorMod,FloorMod,2;2,2,46,0.1,2.18,2.52,2.37
Other,FloorMod,FloorMod,8;8,1,19,0.0,2.24,2.45,2.34
Other,FloorMod,FloorMod,5;5,3,5,0.0,2.36,2.42,2.40
Other,FloorMod,FloorMod,6;6,2,3,0.0,2.44,2.57,2.58
Other,FloorMod,FloorMod,4;4,2,2,0.0,2.74,2.92,2.92
Other,FloorMod,FloorMod,7;7,1,2,0.0,2.32,2.50,2.41
Other,GatherElements,GatherElements,"9,1584;8,1",1,19,0.2,9.72,10.54,10.09
Other,GatherElements,GatherElements,"7,1584;6,1",1,2,0.0,12.18,12.22,12.20
Other,GatherElementsV2,GatherElementsV2,"1,1584;1,1",7,131,0.5,3.10,3.49,3.38
Other,GatherElementsV2,GatherElementsV2,"1,3;1,1",3,109,0.5,3.82,4.33,4.13
Other,GatherElementsV2,GatherElementsV2,"3,1584;3,1",2,47,0.2,3.46,3.67,3.71
Other,GatherElementsV2,GatherElementsV2,"3,3;3,1",2,47,0.2,4.24,4.64,4.61
Other,GatherElementsV2,GatherElementsV2,"2,1584;2,1",2,46,0.2,3.32,3.64,3.47
Other,GatherElementsV2,GatherElementsV2,"2,3;2,1",2,46,0.2,4.20,4.59,4.35
Other,GatherElementsV2,GatherElementsV2,"1,1;1,1",4,22,0.1,4.08,4.32,4.21
Other,GatherElementsV2,GatherElementsV2,"8,3;8,1",1,19,0.1,5.42,5.61,5.50
Other,GatherElementsV2,GatherElementsV2,"5,1584;5,1",3,5,0.0,3.88,4.06,4.00
Other,GatherElementsV2,GatherElementsV2,"5,1;5,1",2,3,0.0,4.82,5.05,4.92
Other,GatherElementsV2,GatherElementsV2,"4,1584;4,1",2,2,0.0,3.98,3.99,3.99
Other,GatherElementsV2,GatherElementsV2,"5,3;5,1",1,2,0.0,4.94,5.01,4.97
Other,GatherElementsV2,GatherElementsV2,"6,3;6,1",1,2,0.0,5.48,5.51,5.50
Other,GatherElementsV2,GatherElementsV2,"7,1584;7,1",1,2,0.0,4.48,4.49,4.49
Other,GatherElementsV2,GatherElementsV2,"7,3;7,1",1,2,0.0,5.26,5.38,5.32
Other,GatherElementsV2,GatherElementsV2,"6,1584;6,1",1,1,0.0,4.60,4.60,4.60
Other,GatherElementsV2,GatherElementsV2,"6,1;6,1",1,1,0.0,5.14,5.14,5.14
Other,GatherElementsV2,GatherElementsV2,"4,1;4,1",1,1,0.0,4.94,4.94,4.94
Other,GatherElementsV2,GatherElementsV2,"4,3;4,1",1,1,0.0,4.86,4.86,4.86
Other,GatherV2,GatherV2,"38720,6144;3;1",3,218,0.6,2.54,2.91,2.73
Other,GatherV2,GatherV2,"9680,6144;4096;1",6,108,16.8,46.34,155.66,157.63
Other,GatherV2,GatherV2,"38720,6144;9;1",2,94,0.4,3.34,3.74,3.54
Other,GatherV2,GatherV2,"38720,6144;6;1",2,92,0.3,2.84,3.38,3.07
Other,GatherV2,GatherV2,"38720,6144;24;1",1,38,0.2,5.64,5.93,5.78
Other,GatherV2,GatherV2,"9680,6144;1824;1",2,6,0.5,55.84,79.31,82.14
Other,GatherV2,GatherV2,"38720,6144;15;1",1,4,0.0,4.42,4.58,4.50
Other,GatherV2,GatherV2,"38720,6144;18;1",1,4,0.0,4.92,5.07,4.96
Other,GatherV2,GatherV2,"38720,6144;21;1",1,4,0.0,5.22,5.54,5.42
Other,GatherV2,GatherV2,"38720,6144;12;1",1,2,0.0,3.96,3.96,3.96
Other,GatherV2AiCore,GatherV2AiCore,"38720,6144;3;1",3,109,0.3,2.58,3.02,2.87
Other,GatherV2AiCore,GatherV2AiCore,"38720,6144;9;1",2,47,0.2,3.48,3.79,3.70
Other,GatherV2AiCore,GatherV2AiCore,"38720,6144;6;1",2,46,0.2,3.16,3.59,3.17
Other,GatherV2AiCore,GatherV2AiCore,"38720,6144;27;1",1,19,0.1,6.42,6.68,6.54
Other,GatherV2AiCore,GatherV2AiCore,"38720,6144;21;1",1,4,0.0,6.18,6.38,6.29
Other,GatherV2AiCore,GatherV2AiCore,"38720,6144;15;1",1,2,0.0,4.64,4.99,4.81
Other,GatherV2AiCore,GatherV2AiCore,"38720,6144;12;1",1,1,0.0,4.42,4.42,4.42
Other,Greater,Greater,1;,3,109,0.4,2.92,3.44,3.27
Other,Greater,Greater,3;,2,47,0.1,2.80,3.11,3.04
Other,Greater,Greater,2;,2,46,0.1,2.94,3.14,3.07
Other,Greater,Greater,8;,1,19,0.1,2.88,3.07,2.96
Other,Greater,Greater,5;,1,2,0.0,3.16,3.18,3.17
Other,Greater,Greater,6;,1,2,0.0,3.04,3.08,3.06
Other,Greater,Greater,7;,1,2,0.0,3.10,3.11,3.10
Other,Greater,Greater,4;,1,1,0.0,2.96,2.96,2.96
Other,GreaterEqual,GreaterEqual,3;,4,421,1.3,2.60,3.13,2.90
Other,GreaterEqual,GreaterEqual,1;,7,262,0.8,2.64,3.03,2.93
Other,GreaterEqual,GreaterEqual,"1,154880;",7,240,2.5,6.98,10.32,8.08
Other,GreaterEqual,GreaterEqual,6;,3,144,0.4,2.34,2.78,2.74
Other,GreaterEqual,GreaterEqual,9;,2,141,0.4,2.32,2.72,2.46
Other,GreaterEqual,GreaterEqual,4096;,6,108,0.5,3.66,4.32,3.90
Other,GreaterEqual,GreaterEqual,"3,154880;",2,94,1.1,8.92,11.31,9.16
Other,GreaterEqual,GreaterEqual,"2,154880;",2,92,1.0,7.60,10.79,8.39
Other,GreaterEqual,GreaterEqual,2;,2,92,0.3,2.76,3.05,2.88
Other,GreaterEqual,GreaterEqual,24;,1,38,0.1,2.26,2.49,2.37
Other,GreaterEqual,GreaterEqual,"8,154880;",1,38,0.5,8.86,12.18,10.12
Other,GreaterEqual,GreaterEqual,8;,1,38,0.1,2.72,3.03,2.86
Other,GreaterEqual,GreaterEqual,27;,1,19,0.1,2.84,3.17,2.98
Other,GreaterEqual,GreaterEqual,1365;,4,10,0.0,3.38,3.62,3.49
Other,GreaterEqual,GreaterEqual,5;,3,10,0.0,2.84,3.03,2.94
Other,GreaterEqual,GreaterEqual,21;,1,8,0.0,2.40,3.06,2.70
Other,GreaterEqual,GreaterEqual,"5,154880;",3,7,0.1,7.80,10.57,9.94
Other,GreaterEqual,GreaterEqual,1824;,2,6,0.0,3.14,3.68,3.62
Other,GreaterEqual,GreaterEqual,15;,1,6,0.0,2.36,2.64,2.47
Other,GreaterEqual,GreaterEqual,"6,154880;",2,5,0.1,11.10,11.55,11.23
Other,GreaterEqual,GreaterEqual,4;,2,4,0.0,3.04,3.25,3.25
Other,GreaterEqual,GreaterEqual,18;,1,4,0.0,2.46,2.60,2.53
Other,GreaterEqual,GreaterEqual,"7,154880;",1,4,0.0,11.48,11.66,11.56
Other,GreaterEqual,GreaterEqual,7;,1,4,0.0,2.82,2.94,2.87
Other,GreaterEqual,GreaterEqual,"4,154880;",2,3,0.1,10.54,23.24,10.56
Other,GreaterEqual,GreaterEqual,12;,1,3,0.0,2.38,2.83,2.54
Other,GreaterEqual,GreaterEqual,608;,1,1,0.0,3.02,3.02,3.02
Other,GroupedMatmul,GroupedMatmul,"6656,2048;8,2048,6144;;8,6144;;;;8;6656",5,456,24.8,19.00,54.33,37.50
Other,GroupedMatmul,GroupedMatmul,"2135,2048;8,2048,6144;;8,6144;;;;8;2135",2,2,0.3,167.32,167.59,167.59
Other,GroupedMatmul,GroupedMatmul,"2201,2048;8,2048,6144;;8,6144;;;;8;2201",1,2,0.3,150.92,155.82,153.37
Other,GroupedMatmul,GroupedMatmul,"1584,2048;8,2048,6144;;8,6144;;;;8;1584",1,1,0.1,141.08,141.08,141.08
Other,GroupedMatmul,GroupedMatmul,"1712,2048;8,2048,6144;;8,6144;;;;8;1712",1,1,0.2,151.48,151.48,151.48
Other,GroupedMatmul,GroupedMatmul,"1876,2048;8,2048,6144;;8,6144;;;;8;1876",1,1,0.1,136.10,136.10,136.10
Other,GroupedMatmul,GroupedMatmul,"1904,2048;8,2048,6144;;8,6144;;;;8;1904",1,1,0.1,132.98,132.98,132.98
Other,GroupedMatmul,GroupedMatmul,"1910,2048;8,2048,6144;;8,6144;;;;8;1910",1,1,0.2,171.06,171.06,171.06
Other,GroupedMatmul,GroupedMatmul,"2097,2048;8,2048,6144;;8,6144;;;;8;2097",1,1,0.2,162.04,162.04,162.04
Other,GroupedMatmul,GroupedMatmul,"2136,2048;8,2048,6144;;8,6144;;;;8;2136",1,1,0.2,172.72,172.72,172.72
Other,GroupedMatmul,GroupedMatmul,"2160,2048;8,2048,6144;;8,6144;;;;8;2160",1,1,0.2,172.92,172.92,172.92
Other,GroupedMatmul,GroupedMatmul,"2174,2048;8,2048,6144;;8,6144;;;;8;2174",1,1,0.2,150.38,150.38,150.38
Other,GroupedMatmul,GroupedMatmul,"2238,2048;8,2048,6144;;8,6144;;;;8;2238",1,1,0.2,179.54,179.54,179.54
Other,GroupedMatmul,GroupedMatmul,"2256,2048;8,2048,6144;;8,6144;;;;8;2256",1,1,0.2,170.14,170.14,170.14
Other,GroupedMatmul,GroupedMatmul,"2299,2048;8,2048,6144;;8,6144;;;;8;2299",1,1,0.2,182.34,182.34,182.34
Other,GroupedMatmul,GroupedMatmul,"2508,2048;8,2048,6144;;8,6144;;;;8;2508",1,1,0.2,189.92,189.92,189.92
Other,GroupedMatmul,GroupedMatmul,"2621,2048;8,2048,6144;;8,6144;;;;8;2621",1,1,0.2,196.66,196.66,196.66
Other,GroupedMatmul,GroupedMatmul,"3126,2048;8,2048,6144;;8,6144;;;;8;3126",1,1,0.2,197.44,197.44,197.44
Other,GroupedMatmul,GroupedMatmul,"3148,2048;8,2048,6144;;8,6144;;;;8;3148",1,1,0.2,203.95,203.95,203.95
Other,GroupedMatmul,GroupedMatmul,"1714,2048;8,2048,6144;;8,6144;;;;8;1714",1,1,0.2,160.70,160.70,160.70
Other,GroupedMatmul,GroupedMatmul,"1730,2048;8,2048,6144;;8,6144;;;;8;1730",1,1,0.2,157.96,157.96,157.96
Other,GroupedMatmul,GroupedMatmul,"1764,2048;8,2048,6144;;8,6144;;;;8;1764",1,1,0.2,169.48,169.48,169.48
Other,GroupedMatmul,GroupedMatmul,"1785,2048;8,2048,6144;;8,6144;;;;8;1785",1,1,0.2,157.90,157.90,157.90
Other,GroupedMatmul,GroupedMatmul,"1806,2048;8,2048,6144;;8,6144;;;;8;1806",1,1,0.2,162.46,162.46,162.46
Other,GroupedMatmul,GroupedMatmul,"1858,2048;8,2048,6144;;8,6144;;;;8;1858",1,1,0.2,164.38,164.38,164.38
Other,GroupedMatmul,GroupedMatmul,"1860,2048;8,2048,6144;;8,6144;;;;8;1860",1,1,0.2,170.86,170.86,170.86
Other,GroupedMatmul,GroupedMatmul,"1868,2048;8,2048,6144;;8,6144;;;;8;1868",1,1,0.2,167.12,167.12,167.12
Other,GroupedMatmul,GroupedMatmul,"1905,2048;8,2048,6144;;8,6144;;;;8;1905",1,1,0.2,157.56,157.56,157.56
Other,GroupedMatmul,GroupedMatmul,"2016,2048;8,2048,6144;;8,6144;;;;8;2016",1,1,0.2,162.86,162.86,162.86
Other,GroupedMatmul,GroupedMatmul,"2117,2048;8,2048,6144;;8,6144;;;;8;2117",1,1,0.2,165.10,165.10,165.10
Other,GroupedMatmul,GroupedMatmul,"2144,2048;8,2048,6144;;8,6144;;;;8;2144",1,1,0.2,175.12,175.12,175.12
Other,GroupedMatmul,GroupedMatmul,"2200,2048;8,2048,6144;;8,6144;;;;8;2200",1,1,0.2,169.86,169.86,169.86
Other,GroupedMatmul,GroupedMatmul,"2214,2048;8,2048,6144;;8,6144;;;;8;2214",1,1,0.2,167.50,167.50,167.50
Other,GroupedMatmul,GroupedMatmul,"2230,2048;8,2048,6144;;8,6144;;;;8;2230",1,1,0.2,153.40,153.40,153.40
Other,GroupedMatmul,GroupedMatmul,"2379,2048;8,2048,6144;;8,6144;;;;8;2379",1,1,0.2,176.96,176.96,176.96
Other,GroupedMatmul,GroupedMatmul,"2461,2048;8,2048,6144;;8,6144;;;;8;2461",1,1,0.2,173.42,173.42,173.42
Other,GroupedMatmul,GroupedMatmul,"2302,2048;8,2048,6144;;8,6144;;;;8;2302",1,1,0.2,170.72,170.72,170.72
Other,GroupedMatmul,GroupedMatmul,"2312,2048;8,2048,6144;;8,6144;;;;8;2312",1,1,0.2,187.32,187.32,187.32
Other,GroupedMatmul,GroupedMatmul,"2409,2048;8,2048,6144;;8,6144;;;;8;2409",1,1,0.2,182.06,182.06,182.06
Other,GroupedMatmul,GroupedMatmul,"2468,2048;8,2048,6144;;8,6144;;;;8;2468",1,1,0.2,175.74,175.74,175.74
Other,GroupedMatmul,GroupedMatmul,"1866,2048;8,2048,6144;;8,6144;;;;8;1866",1,1,0.2,163.72,163.72,163.72
Other,GroupedMatmul,GroupedMatmul,"1888,2048;8,2048,6144;;8,6144;;;;8;1888",1,1,0.2,166.81,166.81,166.81
Other,GroupedMatmul,GroupedMatmul,"2006,2048;8,2048,6144;;8,6144;;;;8;2006",1,1,0.2,165.66,165.66,165.66
Other,GroupedMatmul,GroupedMatmul,"2020,2048;8,2048,6144;;8,6144;;;;8;2020",1,1,0.2,173.22,173.22,173.22
Other,GroupedMatmul,GroupedMatmul,"2074,2048;8,2048,6144;;8,6144;;;;8;2074",1,1,0.2,157.14,157.14,157.14
Other,GroupedMatmul,GroupedMatmul,"2084,2048;8,2048,6144;;8,6144;;;;8;2084",1,1,0.2,161.44,161.44,161.44
Other,GroupedMatmul,GroupedMatmul,"2124,2048;8,2048,6144;;8,6144;;;;8;2124",1,1,0.2,184.72,184.72,184.72
Other,GroupedMatmul,GroupedMatmul,"2215,2048;8,2048,6144;;8,6144;;;;8;2215",1,1,0.2,164.44,164.44,164.44
Other,GroupedMatmul,GroupedMatmul,"2272,2048;8,2048,6144;;8,6144;;;;8;2272",1,1,0.2,173.88,173.88,173.88
Other,GroupedMatmul,GroupedMatmul,"2412,2048;8,2048,6144;;8,6144;;;;8;2412",1,1,0.2,183.54,183.54,183.54
Other,GroupedMatmul,GroupedMatmul,"3192,2048;8,2048,6144;;8,6144;;;;8;3192",1,1,0.2,196.74,196.74,196.74
Other,GroupedMatmul,GroupedMatmul,"3247,2048;8,2048,6144;;8,6144;;;;8;3247",1,1,0.2,209.62,209.62,209.62
Other,GroupedMatmul,GroupedMatmul,"704,2048;8,2048,6144;;8,6144;;;;8;704",1,1,0.1,98.88,98.88,98.88
Other,GroupedMatmul,GroupedMatmul,"757,2048;8,2048,6144;;8,6144;;;;8;757",1,1,0.1,97.74,97.74,97.74
Other,GroupedMatmul,GroupedMatmul,"1977,2048;8,2048,6144;;8,6144;;;;8;1977",1,1,0.2,170.82,170.82,170.82
Other,GroupedMatmul,GroupedMatmul,"2022,2048;8,2048,6144;;8,6144;;;;8;2022",1,1,0.2,163.12,163.12,163.12
Other,GroupedMatmul,GroupedMatmul,"2091,2048;8,2048,6144;;8,6144;;;;8;2091",1,1,0.2,162.44,162.44,162.44
Other,GroupedMatmul,GroupedMatmul,"2095,2048;8,2048,6144;;8,6144;;;;8;2095",1,1,0.2,162.40,162.40,162.40
Other,GroupedMatmul,GroupedMatmul,"2125,2048;8,2048,6144;;8,6144;;;;8;2125",1,1,0.2,167.58,167.58,167.58
Other,GroupedMatmul,GroupedMatmul,"2145,2048;8,2048,6144;;8,6144;;;;8;2145",1,1,0.2,167.08,167.08,167.08
Other,GroupedMatmul,GroupedMatmul,"2161,2048;8,2048,6144;;8,6144;;;;8;2161",1,1,0.2,164.66,164.66,164.66
Other,GroupedMatmul,GroupedMatmul,"2182,2048;8,2048,6144;;8,6144;;;;8;2182",1,1,0.2,163.66,163.66,163.66
Other,GroupedMatmul,GroupedMatmul,"2565,2048;8,2048,6144;;8,6144;;;;8;2565",1,1,0.2,170.96,170.96,170.96
Other,GroupedMatmul,GroupedMatmul,"3524,2048;8,2048,6144;;8,6144;;;;8;3524",1,1,0.2,217.26,217.26,217.26
Other,GroupedMatmul,GroupedMatmul,"3552,2048;8,2048,6144;;8,6144;;;;8;3552",1,1,0.2,211.94,211.94,211.94
Other,GroupedMatmul,GroupedMatmul,"3553,2048;8,2048,6144;;8,6144;;;;8;3553",1,1,0.2,206.36,206.36,206.36
Other,GroupedMatmul,GroupedMatmul,"3586,2048;8,2048,6144;;8,6144;;;;8;3586",1,1,0.2,208.88,208.88,208.88
Other,GroupedMatmul,GroupedMatmul,"3607,2048;8,2048,6144;;8,6144;;;;8;3607",1,1,0.2,209.23,209.23,209.23
Other,GroupedMatmul,GroupedMatmul,"3640,2048;8,2048,6144;;8,6144;;;;8;3640",1,1,0.2,212.94,212.94,212.94
Other,GroupedMatmul,GroupedMatmul,"2069,2048;8,2048,6144;;8,6144;;;;8;2069",1,1,0.2,155.02,155.02,155.02
Other,GroupedMatmul,GroupedMatmul,"2123,2048;8,2048,6144;;8,6144;;;;8;2123",1,1,0.2,166.58,166.58,166.58
Other,GroupedMatmul,GroupedMatmul,"2142,2048;8,2048,6144;;8,6144;;;;8;2142",1,1,0.2,160.94,160.94,160.94
Other,GroupedMatmul,GroupedMatmul,"2153,2048;8,2048,6144;;8,6144;;;;8;2153",1,1,0.2,166.86,166.86,166.86
Other,GroupedMatmul,GroupedMatmul,"3255,2048;8,2048,6144;;8,6144;;;;8;3255",1,1,0.2,213.36,213.36,213.36
Other,GroupedMatmul,GroupedMatmul,"3440,2048;8,2048,6144;;8,6144;;;;8;3440",1,1,0.2,226.38,226.38,226.38
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"6656,6144;8,128,384,16,32;8,4096;6656;8",5,456,54.9,42.92,120.35,90.68
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2135,6144;8,128,384,16,32;8,4096;2135;8",2,2,0.8,363.11,393.26,393.26
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2201,6144;8,128,384,16,32;8,4096;2201;8",1,2,0.8,397.39,405.73,401.56
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1584,6144;8,128,384,16,32;8,4096;1584;8",1,1,0.4,367.85,367.85,367.85
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1712,6144;8,128,384,16,32;8,4096;1712;8",1,1,0.4,373.79,373.79,373.79
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1876,6144;8,128,384,16,32;8,4096;1876;8",1,1,0.3,300.70,300.70,300.70
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1904,6144;8,128,384,16,32;8,4096;1904;8",1,1,0.3,346.61,346.61,346.61
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1910,6144;8,128,384,16,32;8,4096;1910;8",1,1,0.4,383.29,383.29,383.29
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2097,6144;8,128,384,16,32;8,4096;2097;8",1,1,0.4,360.09,360.09,360.09
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2136,6144;8,128,384,16,32;8,4096;2136;8",1,1,0.4,440.61,440.61,440.61
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2160,6144;8,128,384,16,32;8,4096;2160;8",1,1,0.4,431.65,431.65,431.65
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2174,6144;8,128,384,16,32;8,4096;2174;8",1,1,0.4,414.65,414.65,414.65
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2238,6144;8,128,384,16,32;8,4096;2238;8",1,1,0.5,470.63,470.63,470.63
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2256,6144;8,128,384,16,32;8,4096;2256;8",1,1,0.5,455.21,455.21,455.21
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2299,6144;8,128,384,16,32;8,4096;2299;8",1,1,0.5,468.67,468.67,468.67
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2508,6144;8,128,384,16,32;8,4096;2508;8",1,1,0.5,484.75,484.75,484.75
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"2621,6144;8,128,384,16,32;8,4096;2621;8",1,1,0.5,512.29,512.29,512.29
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"3126,6144;8,128,384,16,32;8,4096;3126;8",1,1,0.5,510.19,510.19,510.19
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"3148,6144;8,128,384,16,32;8,4096;3148;8",1,1,0.5,462.25,462.25,462.25
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1714,6144;8,128,384,16,32;8,4096;1714;8",1,1,0.4,382.27,382.27,382.27
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1730,6144;8,128,384,16,32;8,4096;1730;8",1,1,0.4,393.41,393.41,393.41
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1764,6144;8,128,384,16,32;8,4096;1764;8",1,1,0.4,404.85,404.85,404.85
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1785,6144;8,128,384,16,32;8,4096;1785;8",1,1,0.3,317.26,317.26,317.26
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1806,6144;8,128,384,16,32;8,4096;1806;8",1,1,0.4,405.33,405.33,405.33
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1858,6144;8,128,384,16,32;8,4096;1858;8",1,1,0.4,398.85,398.85,398.85
Other,GroupedMatmulSwigluQuant,GroupedMatmulSwigluQuant,"1860,6144;8,128,384,16,32;8,4096;1860;8",1,1,0.4,401.81,401.81,401.81
